,brand,lang,type,count,year,month
998,GLOBEXCORPORATION,DK,author,2,2020,01
999,GLOBEXCORPORATION,DK,edition,253,2020,01
1000,GLOBEXCORPORATION,DK,link,23,2020,01
1001,GLOBEXCORPORATION,DK,multimedia,308,2020,01
1002,GLOBEXCORPORATION,DK,video,2686,2020,01
1003,GLOBEXCORPORATION,DK,wire,1550,2020,01
1004,GLOBEXCORPORATION,DK,article,514,2020,02
1005,GLOBEXCORPORATION,DK,author,90,2020,02
1006,GLOBEXCORPORATION,DK,edition,270,2020,02
1007,GLOBEXCORPORATION,DK,link,27,2020,02
1008,GLOBEXCORPORATION,DK,multimedia,314,2020,02
1009,GLOBEXCORPORATION,DK,program,1,2020,02
1010,GLOBEXCORPORATION,DK,video,2436,2020,02
1011,GLOBEXCORPORATION,DK,wire,1551,2020,02
1012,GLOBEXCORPORATION,DK,article,563,2020,03
1013,GLOBEXCORPORATION,DK,edition,160,2020,03
1014,GLOBEXCORPORATION,DK,link,18,2020,03
1015,GLOBEXCORPORATION,DK,multimedia,175,2020,03
1016,GLOBEXCORPORATION,DK,video,1961,2020,03
1017,GLOBEXCORPORATION,DK,wire,1424,2020,03
1018,GLOBEXCORPORATION,DK,article,586,2020,04
1019,GLOBEXCORPORATION,DK,author,2,2020,04
1020,GLOBEXCORPORATION,DK,edition,167,2020,04
1021,GLOBEXCORPORATION,DK,link,2,2020,04
1022,GLOBEXCORPORATION,DK,multimedia,126,2020,04
1023,GLOBEXCORPORATION,DK,parameter,2,2020,04
1024,GLOBEXCORPORATION,DK,video,1831,2020,04
1025,GLOBEXCORPORATION,DK,wire,1398,2020,04
1026,GLOBEXCORPORATION,DK,article,573,2020,05
1027,GLOBEXCORPORATION,DK,edition,185,2020,05
1028,GLOBEXCORPORATION,DK,infographic,1,2020,05
1029,GLOBEXCORPORATION,DK,link,16,2020,05
1030,GLOBEXCORPORATION,DK,multimedia,145,2020,05
1031,GLOBEXCORPORATION,DK,video,1470,2020,05
1032,GLOBEXCORPORATION,DK,wire,1443,2020,05
1033,GLOBEXCORPORATION,DK,article,547,2020,06
1034,GLOBEXCORPORATION,DK,author,1,2020,06
1035,GLOBEXCORPORATION,DK,edition,209,2020,06
1036,GLOBEXCORPORATION,DK,link,19,2020,06
1037,GLOBEXCORPORATION,DK,multimedia,248,2020,06
1038,GLOBEXCORPORATION,DK,parameter,1,2020,06
1039,GLOBEXCORPORATION,DK,video,1803,2020,06
1040,GLOBEXCORPORATION,DK,wire,1438,2020,06
1041,GLOBEXCORPORATION,DK,article,576,2020,07
1042,GLOBEXCORPORATION,DK,author,2,2020,07
1043,GLOBEXCORPORATION,DK,edition,215,2020,07
1044,GLOBEXCORPORATION,DK,link,17,2020,07
1045,GLOBEXCORPORATION,DK,multimedia,215,2020,07
1046,GLOBEXCORPORATION,DK,video,1738,2020,07
1047,GLOBEXCORPORATION,DK,wire,1426,2020,07
1048,GLOBEXCORPORATION,DK,article,547,2020,08
1049,GLOBEXCORPORATION,DK,author,8,2020,08
1050,GLOBEXCORPORATION,DK,edition,98,2020,08
1051,GLOBEXCORPORATION,DK,link,23,2020,08
1052,GLOBEXCORPORATION,DK,multimedia,378,2020,08
1053,GLOBEXCORPORATION,DK,video,1549,2020,08
1054,GLOBEXCORPORATION,DK,wire,1366,2020,08
1055,GLOBEXCORPORATION,DK,article,575,2020,09
1056,GLOBEXCORPORATION,DK,author,49,2020,09
1057,GLOBEXCORPORATION,DK,edition,306,2020,09
1058,GLOBEXCORPORATION,DK,link,23,2020,09
1059,GLOBEXCORPORATION,DK,multimedia,283,2020,09
1060,GLOBEXCORPORATION,DK,video,2444,2020,09
1061,GLOBEXCORPORATION,DK,wire,1394,2020,09
1062,GLOBEXCORPORATION,DK,article,572,2020,10
1063,GLOBEXCORPORATION,DK,author,5,2020,10
1064,GLOBEXCORPORATION,DK,edition,271,2020,10
1065,GLOBEXCORPORATION,DK,link,20,2020,10
1066,GLOBEXCORPORATION,DK,multimedia,308,2020,10
1067,GLOBEXCORPORATION,DK,urgent,1,2020,10
1068,GLOBEXCORPORATION,DK,video,2631,2020,10
1069,GLOBEXCORPORATION,DK,wire,1261,2020,10
1070,GLOBEXCORPORATION,DK,article,526,2020,11
1071,GLOBEXCORPORATION,DK,author,3,2020,11
1072,GLOBEXCORPORATION,DK,edition,270,2020,11
1073,GLOBEXCORPORATION,DK,infographic,1,2020,11
1074,GLOBEXCORPORATION,DK,link,23,2020,11
1075,GLOBEXCORPORATION,DK,multimedia,219,2020,11
1076,GLOBEXCORPORATION,DK,video,2403,2020,11
1077,GLOBEXCORPORATION,DK,wire,1238,2020,11
1078,GLOBEXCORPORATION,DK,article,624,2020,12
1079,GLOBEXCORPORATION,DK,author,3,2020,12
1080,GLOBEXCORPORATION,DK,edition,189,2020,12
1081,GLOBEXCORPORATION,DK,link,26,2020,12
1082,GLOBEXCORPORATION,DK,multimedia,164,2020,12
1083,GLOBEXCORPORATION,DK,video,2182,2020,12
1084,GLOBEXCORPORATION,DK,wire,1215,2020,12
1085,GLOBEXCORPORATION,DK,article,584,2021,01
1086,GLOBEXCORPORATION,DK,edition,276,2021,01
1087,GLOBEXCORPORATION,DK,link,14,2021,01
1088,GLOBEXCORPORATION,DK,multimedia,245,2021,01
1089,GLOBEXCORPORATION,DK,page,1,2021,01
1090,GLOBEXCORPORATION,DK,video,2256,2021,01
1091,GLOBEXCORPORATION,DK,wire,1326,2021,01
1092,GLOBEXCORPORATION,DK,article,512,2021,02
1093,GLOBEXCORPORATION,DK,author,12,2021,02
1094,GLOBEXCORPORATION,DK,edition,288,2021,02
1095,GLOBEXCORPORATION,DK,link,19,2021,02
1096,GLOBEXCORPORATION,DK,multimedia,134,2021,02
1097,GLOBEXCORPORATION,DK,program,1,2021,02
1098,GLOBEXCORPORATION,DK,video,2373,2021,02
1099,GLOBEXCORPORATION,DK,wire,1313,2021,02
1100,GLOBEXCORPORATION,DK,article,595,2021,03
1101,GLOBEXCORPORATION,DK,author,12,2021,03
1102,GLOBEXCORPORATION,DK,edition,327,2021,03
1103,GLOBEXCORPORATION,DK,infographic,1,2021,03
1104,GLOBEXCORPORATION,DK,link,14,2021,03
1105,GLOBEXCORPORATION,DK,multimedia,102,2021,03
1106,GLOBEXCORPORATION,DK,video,2878,2021,03
1107,GLOBEXCORPORATION,DK,wire,1257,2021,03
1108,GLOBEXCORPORATION,DK,article,562,2021,04
1109,GLOBEXCORPORATION,DK,author,23,2021,04
1110,GLOBEXCORPORATION,DK,edition,234,2021,04
1111,GLOBEXCORPORATION,DK,infographic,1,2021,04
1112,GLOBEXCORPORATION,DK,link,7,2021,04
1113,GLOBEXCORPORATION,DK,multimedia,193,2021,04
1114,GLOBEXCORPORATION,DK,video,1844,2021,04
1115,GLOBEXCORPORATION,DK,wire,1283,2021,04
1116,GLOBEXCORPORATION,DK,article,610,2021,05
1117,GLOBEXCORPORATION,DK,author,14,2021,05
1118,GLOBEXCORPORATION,DK,edition,257,2021,05
1119,GLOBEXCORPORATION,DK,infographic,1,2021,05
1120,GLOBEXCORPORATION,DK,link,18,2021,05
1121,GLOBEXCORPORATION,DK,multimedia,210,2021,05
1122,GLOBEXCORPORATION,DK,video,2198,2021,05
1123,GLOBEXCORPORATION,DK,wire,1338,2021,05
1124,GLOBEXCORPORATION,DK,article,554,2021,06
1125,GLOBEXCORPORATION,DK,author,10,2021,06
1126,GLOBEXCORPORATION,DK,edition,318,2021,06
1127,GLOBEXCORPORATION,DK,infographic,2,2021,06
1128,GLOBEXCORPORATION,DK,link,33,2021,06
1129,GLOBEXCORPORATION,DK,multimedia,250,2021,06
1130,GLOBEXCORPORATION,DK,video,1718,2021,06
1131,GLOBEXCORPORATION,DK,wire,1314,2021,06
1132,GLOBEXCORPORATION,DK,article,480,2021,07
1133,GLOBEXCORPORATION,DK,author,7,2021,07
1134,GLOBEXCORPORATION,DK,edition,192,2021,07
1135,GLOBEXCORPORATION,DK,link,23,2021,07
1136,GLOBEXCORPORATION,DK,multimedia,240,2021,07
1137,GLOBEXCORPORATION,DK,urgent,15,2021,07
1138,GLOBEXCORPORATION,DK,video,1159,2021,07
1139,GLOBEXCORPORATION,DK,wire,1159,2021,07
1140,GLOBEXCORPORATION,DK,article,1,2021,08
1141,GLOBEXCORPORATION,DK,infographic,1,2021,08
1142,GLOBEXCORPORATION,DK,link,1,2021,08
1143,GLOBEXCORPORATION,DK,article,1,2021,09
1144,GLOBEXCORPORATION,RU,article,1,2006,09
1145,GLOBEXCORPORATION,RU,article,16,2006,12
1146,GLOBEXCORPORATION,RU,article,9,2007,01
1147,GLOBEXCORPORATION,RU,article,2,2007,02
1148,GLOBEXCORPORATION,RU,article,10,2007,03
1149,GLOBEXCORPORATION,RU,article,3,2007,04
1150,GLOBEXCORPORATION,RU,article,3,2007,05
1151,GLOBEXCORPORATION,RU,article,10,2007,06
1152,GLOBEXCORPORATION,RU,article,4,2007,07
1153,GLOBEXCORPORATION,RU,article,2,2007,08
1154,GLOBEXCORPORATION,RU,article,10,2007,09
1155,GLOBEXCORPORATION,RU,video,1,2007,09
1156,GLOBEXCORPORATION,RU,article,22,2007,10
1157,GLOBEXCORPORATION,RU,article,21,2007,11
1158,GLOBEXCORPORATION,RU,video,1,2007,11
1159,GLOBEXCORPORATION,RU,article,34,2007,12
1160,GLOBEXCORPORATION,RU,video,37,2007,12
1161,GLOBEXCORPORATION,RU,article,249,2008,01
1162,GLOBEXCORPORATION,RU,video,701,2008,01
1163,GLOBEXCORPORATION,RU,article,863,2008,02
1164,GLOBEXCORPORATION,RU,video,1328,2008,02
1165,GLOBEXCORPORATION,RU,article,946,2008,03
1166,GLOBEXCORPORATION,RU,video,1402,2008,03
1167,GLOBEXCORPORATION,RU,article,886,2008,04
1168,GLOBEXCORPORATION,RU,video,2878,2008,04
1169,GLOBEXCORPORATION,RU,article,937,2008,05
1170,GLOBEXCORPORATION,RU,video,1374,2008,05
1171,GLOBEXCORPORATION,RU,article,884,2008,06
1172,GLOBEXCORPORATION,RU,video,1459,2008,06
1173,GLOBEXCORPORATION,RU,article,1038,2008,07
1174,GLOBEXCORPORATION,RU,video,2014,2008,07
1175,GLOBEXCORPORATION,RU,article,1058,2008,08
1176,GLOBEXCORPORATION,RU,video,1544,2008,08
1177,GLOBEXCORPORATION,RU,article,1054,2008,09
1178,GLOBEXCORPORATION,RU,video,1577,2008,09
1179,GLOBEXCORPORATION,RU,article,1095,2008,10
1180,GLOBEXCORPORATION,RU,video,1633,2008,10
1181,GLOBEXCORPORATION,RU,article,996,2008,11
1182,GLOBEXCORPORATION,RU,video,1500,2008,11
1183,GLOBEXCORPORATION,RU,article,1099,2008,12
1184,GLOBEXCORPORATION,RU,video,1470,2008,12
1185,GLOBEXCORPORATION,RU,article,1091,2009,01
1186,GLOBEXCORPORATION,RU,multimedia,123,2009,01
1187,GLOBEXCORPORATION,RU,video,1671,2009,01
1188,GLOBEXCORPORATION,RU,article,1025,2009,02
1189,GLOBEXCORPORATION,RU,multimedia,129,2009,02
1190,GLOBEXCORPORATION,RU,video,1946,2009,02
1191,GLOBEXCORPORATION,RU,article,1105,2009,03
1192,GLOBEXCORPORATION,RU,multimedia,153,2009,03
1193,GLOBEXCORPORATION,RU,video,1870,2009,03
1194,GLOBEXCORPORATION,RU,article,1153,2009,04
1195,GLOBEXCORPORATION,RU,multimedia,135,2009,04
1196,GLOBEXCORPORATION,RU,video,1510,2009,04
1197,GLOBEXCORPORATION,RU,article,1092,2009,05
1198,GLOBEXCORPORATION,RU,multimedia,147,2009,05
1199,GLOBEXCORPORATION,RU,video,1552,2009,05
1200,GLOBEXCORPORATION,RU,article,984,2009,06
1201,GLOBEXCORPORATION,RU,multimedia,126,2009,06
1202,GLOBEXCORPORATION,RU,video,1542,2009,06
1203,GLOBEXCORPORATION,RU,article,1022,2009,07
1204,GLOBEXCORPORATION,RU,infographic,1,2009,07
1205,GLOBEXCORPORATION,RU,multimedia,140,2009,07
1206,GLOBEXCORPORATION,RU,video,1476,2009,07
1207,GLOBEXCORPORATION,RU,article,1116,2009,08
1208,GLOBEXCORPORATION,RU,edition,1,2009,08
1209,GLOBEXCORPORATION,RU,multimedia,136,2009,08
1210,GLOBEXCORPORATION,RU,video,1701,2009,08
1211,GLOBEXCORPORATION,RU,article,928,2009,09
1212,GLOBEXCORPORATION,RU,multimedia,142,2009,09
1213,GLOBEXCORPORATION,RU,video,1370,2009,09
1214,GLOBEXCORPORATION,RU,article,735,2009,10
1215,GLOBEXCORPORATION,RU,edition,158,2009,10
1216,GLOBEXCORPORATION,RU,frontpage,13,2009,10
1217,GLOBEXCORPORATION,RU,link,40,2009,10
1218,GLOBEXCORPORATION,RU,multimedia,200,2009,10
1219,GLOBEXCORPORATION,RU,page,4,2009,10
1220,GLOBEXCORPORATION,RU,program,15,2009,10
1221,GLOBEXCORPORATION,RU,video,1834,2009,10
1222,GLOBEXCORPORATION,RU,article,684,2009,11
1223,GLOBEXCORPORATION,RU,edition,233,2009,11
1224,GLOBEXCORPORATION,RU,infographic,1,2009,11
1225,GLOBEXCORPORATION,RU,link,36,2009,11
1226,GLOBEXCORPORATION,RU,multimedia,179,2009,11
1227,GLOBEXCORPORATION,RU,video,1330,2009,11
1228,GLOBEXCORPORATION,RU,article,731,2009,12
1229,GLOBEXCORPORATION,RU,edition,242,2009,12
1230,GLOBEXCORPORATION,RU,link,46,2009,12
1231,GLOBEXCORPORATION,RU,multimedia,235,2009,12
1232,GLOBEXCORPORATION,RU,video,1341,2009,12
1233,GLOBEXCORPORATION,RU,article,693,2010,01
1234,GLOBEXCORPORATION,RU,edition,228,2010,01
1235,GLOBEXCORPORATION,RU,link,48,2010,01
1236,GLOBEXCORPORATION,RU,multimedia,327,2010,01
1237,GLOBEXCORPORATION,RU,video,1427,2010,01
1238,GLOBEXCORPORATION,RU,article,660,2010,02
1239,GLOBEXCORPORATION,RU,edition,207,2010,02
1240,GLOBEXCORPORATION,RU,link,32,2010,02
1241,GLOBEXCORPORATION,RU,multimedia,232,2010,02
1242,GLOBEXCORPORATION,RU,video,1156,2010,02
1243,GLOBEXCORPORATION,RU,article,726,2010,03
1244,GLOBEXCORPORATION,RU,edition,236,2010,03
1245,GLOBEXCORPORATION,RU,link,52,2010,03
1246,GLOBEXCORPORATION,RU,multimedia,311,2010,03
1247,GLOBEXCORPORATION,RU,video,1324,2010,03
1248,GLOBEXCORPORATION,RU,article,716,2010,04
1249,GLOBEXCORPORATION,RU,edition,220,2010,04
1250,GLOBEXCORPORATION,RU,link,29,2010,04
1251,GLOBEXCORPORATION,RU,multimedia,272,2010,04
1252,GLOBEXCORPORATION,RU,video,1243,2010,04
1253,GLOBEXCORPORATION,RU,article,709,2010,05
1254,GLOBEXCORPORATION,RU,edition,195,2010,05
1255,GLOBEXCORPORATION,RU,link,48,2010,05
1256,GLOBEXCORPORATION,RU,multimedia,281,2010,05
1257,GLOBEXCORPORATION,RU,video,1149,2010,05
1258,GLOBEXCORPORATION,RU,article,654,2010,06
1259,GLOBEXCORPORATION,RU,edition,205,2010,06
1260,GLOBEXCORPORATION,RU,link,52,2010,06
1261,GLOBEXCORPORATION,RU,multimedia,280,2010,06
1262,GLOBEXCORPORATION,RU,program,1,2010,06
1263,GLOBEXCORPORATION,RU,video,1434,2010,06
1264,GLOBEXCORPORATION,RU,article,609,2010,07
1265,GLOBEXCORPORATION,RU,edition,176,2010,07
1266,GLOBEXCORPORATION,RU,link,75,2010,07
1267,GLOBEXCORPORATION,RU,multimedia,205,2010,07
1268,GLOBEXCORPORATION,RU,video,1365,2010,07
1269,GLOBEXCORPORATION,RU,article,592,2010,08
1270,GLOBEXCORPORATION,RU,edition,160,2010,08
1271,GLOBEXCORPORATION,RU,link,59,2010,08
1272,GLOBEXCORPORATION,RU,multimedia,213,2010,08
1273,GLOBEXCORPORATION,RU,video,1289,2010,08
1274,GLOBEXCORPORATION,RU,article,578,2010,09
1275,GLOBEXCORPORATION,RU,edition,212,2010,09
1276,GLOBEXCORPORATION,RU,link,43,2010,09
1277,GLOBEXCORPORATION,RU,multimedia,199,2010,09
1278,GLOBEXCORPORATION,RU,program,1,2010,09
1279,GLOBEXCORPORATION,RU,video,2074,2010,09
1280,GLOBEXCORPORATION,RU,article,601,2010,10
1281,GLOBEXCORPORATION,RU,edition,201,2010,10
1282,GLOBEXCORPORATION,RU,link,48,2010,10
1283,GLOBEXCORPORATION,RU,multimedia,188,2010,10
1284,GLOBEXCORPORATION,RU,program,1,2010,10
1285,GLOBEXCORPORATION,RU,video,2822,2010,10
1286,GLOBEXCORPORATION,RU,article,518,2010,11
1287,GLOBEXCORPORATION,RU,edition,198,2010,11
1288,GLOBEXCORPORATION,RU,link,22,2010,11
1289,GLOBEXCORPORATION,RU,multimedia,220,2010,11
1290,GLOBEXCORPORATION,RU,video,3090,2010,11
1291,GLOBEXCORPORATION,RU,article,504,2010,12
1292,GLOBEXCORPORATION,RU,edition,182,2010,12
1293,GLOBEXCORPORATION,RU,link,22,2010,12
1294,GLOBEXCORPORATION,RU,multimedia,158,2010,12
1295,GLOBEXCORPORATION,RU,video,2867,2010,12
1296,GLOBEXCORPORATION,RU,article,545,2011,01
1297,GLOBEXCORPORATION,RU,edition,192,2011,01
1298,GLOBEXCORPORATION,RU,link,25,2011,01
1299,GLOBEXCORPORATION,RU,multimedia,203,2011,01
1300,GLOBEXCORPORATION,RU,video,3079,2011,01
1301,GLOBEXCORPORATION,RU,article,476,2011,02
1302,GLOBEXCORPORATION,RU,edition,178,2011,02
1303,GLOBEXCORPORATION,RU,link,27,2011,02
1304,GLOBEXCORPORATION,RU,multimedia,183,2011,02
1305,GLOBEXCORPORATION,RU,video,2718,2011,02
1306,GLOBEXCORPORATION,RU,article,523,2011,03
1307,GLOBEXCORPORATION,RU,edition,219,2011,03
1308,GLOBEXCORPORATION,RU,link,44,2011,03
1309,GLOBEXCORPORATION,RU,multimedia,213,2011,03
1310,GLOBEXCORPORATION,RU,page,1,2011,03
1311,GLOBEXCORPORATION,RU,video,3354,2011,03
1312,GLOBEXCORPORATION,RU,article,554,2011,04
1313,GLOBEXCORPORATION,RU,edition,197,2011,04
1314,GLOBEXCORPORATION,RU,link,38,2011,04
1315,GLOBEXCORPORATION,RU,multimedia,225,2011,04
1316,GLOBEXCORPORATION,RU,video,2894,2011,04
1317,GLOBEXCORPORATION,RU,article,543,2011,05
1318,GLOBEXCORPORATION,RU,edition,208,2011,05
1319,GLOBEXCORPORATION,RU,link,58,2011,05
1320,GLOBEXCORPORATION,RU,multimedia,195,2011,05
1321,GLOBEXCORPORATION,RU,video,3041,2011,05
1322,GLOBEXCORPORATION,RU,article,528,2011,06
1323,GLOBEXCORPORATION,RU,edition,231,2011,06
1324,GLOBEXCORPORATION,RU,link,37,2011,06
1325,GLOBEXCORPORATION,RU,multimedia,183,2011,06
1326,GLOBEXCORPORATION,RU,program,1,2011,06
1327,GLOBEXCORPORATION,RU,video,2891,2011,06
1328,GLOBEXCORPORATION,RU,article,558,2011,07
1329,GLOBEXCORPORATION,RU,edition,210,2011,07
1330,GLOBEXCORPORATION,RU,link,37,2011,07
1331,GLOBEXCORPORATION,RU,multimedia,161,2011,07
1332,GLOBEXCORPORATION,RU,video,2776,2011,07
1333,GLOBEXCORPORATION,RU,article,552,2011,08
1334,GLOBEXCORPORATION,RU,edition,185,2011,08
1335,GLOBEXCORPORATION,RU,link,28,2011,08
1336,GLOBEXCORPORATION,RU,multimedia,156,2011,08
1337,GLOBEXCORPORATION,RU,video,2764,2011,08
1338,GLOBEXCORPORATION,RU,article,521,2011,09
1339,GLOBEXCORPORATION,RU,edition,225,2011,09
1340,GLOBEXCORPORATION,RU,link,60,2011,09
1341,GLOBEXCORPORATION,RU,multimedia,131,2011,09
1342,GLOBEXCORPORATION,RU,program,1,2011,09
1343,GLOBEXCORPORATION,RU,video,3072,2011,09
1344,GLOBEXCORPORATION,RU,article,519,2011,10
1345,GLOBEXCORPORATION,RU,author,2,2011,10
1346,GLOBEXCORPORATION,RU,edition,197,2011,10
1347,GLOBEXCORPORATION,RU,link,57,2011,10
1348,GLOBEXCORPORATION,RU,multimedia,138,2011,10
1349,GLOBEXCORPORATION,RU,video,3037,2011,10
1350,GLOBEXCORPORATION,RU,article,538,2011,11
1351,GLOBEXCORPORATION,RU,author,8,2011,11
1352,GLOBEXCORPORATION,RU,edition,208,2011,11
1353,GLOBEXCORPORATION,RU,link,71,2011,11
1354,GLOBEXCORPORATION,RU,multimedia,138,2011,11
1355,GLOBEXCORPORATION,RU,video,2955,2011,11
1356,GLOBEXCORPORATION,RU,article,482,2011,12
1357,GLOBEXCORPORATION,RU,edition,208,2011,12
1358,GLOBEXCORPORATION,RU,link,60,2011,12
1359,GLOBEXCORPORATION,RU,multimedia,103,2011,12
1360,GLOBEXCORPORATION,RU,video,2871,2011,12
1361,GLOBEXCORPORATION,RU,article,572,2012,01
1362,GLOBEXCORPORATION,RU,author,5,2012,01
1363,GLOBEXCORPORATION,RU,edition,223,2012,01
1364,GLOBEXCORPORATION,RU,link,76,2012,01
1365,GLOBEXCORPORATION,RU,multimedia,168,2012,01
1366,GLOBEXCORPORATION,RU,video,2928,2012,01
1367,GLOBEXCORPORATION,RU,article,519,2012,02
1368,GLOBEXCORPORATION,RU,author,3,2012,02
1369,GLOBEXCORPORATION,RU,edition,210,2012,02
1370,GLOBEXCORPORATION,RU,link,68,2012,02
1371,GLOBEXCORPORATION,RU,multimedia,175,2012,02
1372,GLOBEXCORPORATION,RU,video,2700,2012,02
1373,GLOBEXCORPORATION,RU,article,496,2012,03
1374,GLOBEXCORPORATION,RU,edition,212,2012,03
1375,GLOBEXCORPORATION,RU,frontpage,2,2012,03
1376,GLOBEXCORPORATION,RU,link,77,2012,03
1377,GLOBEXCORPORATION,RU,multimedia,201,2012,03
1378,GLOBEXCORPORATION,RU,video,2556,2012,03
1379,GLOBEXCORPORATION,RU,article,460,2012,04
1380,GLOBEXCORPORATION,RU,edition,204,2012,04
1381,GLOBEXCORPORATION,RU,frontpage,3,2012,04
1382,GLOBEXCORPORATION,RU,link,71,2012,04
1383,GLOBEXCORPORATION,RU,multimedia,151,2012,04
1384,GLOBEXCORPORATION,RU,video,794,2012,04
1385,GLOBEXCORPORATION,RU,article,432,2012,05
1386,GLOBEXCORPORATION,RU,author,2,2012,05
1387,GLOBEXCORPORATION,RU,edition,224,2012,05
1388,GLOBEXCORPORATION,RU,frontpage,5,2012,05
1389,GLOBEXCORPORATION,RU,link,77,2012,05
1390,GLOBEXCORPORATION,RU,multimedia,154,2012,05
1391,GLOBEXCORPORATION,RU,video,767,2012,05
1392,GLOBEXCORPORATION,RU,article,524,2012,06
1393,GLOBEXCORPORATION,RU,edition,218,2012,06
1394,GLOBEXCORPORATION,RU,frontpage,2,2012,06
1395,GLOBEXCORPORATION,RU,link,64,2012,06
1396,GLOBEXCORPORATION,RU,multimedia,200,2012,06
1397,GLOBEXCORPORATION,RU,video,754,2012,06
1398,GLOBEXCORPORATION,RU,article,477,2012,07
1399,GLOBEXCORPORATION,RU,edition,210,2012,07
1400,GLOBEXCORPORATION,RU,link,55,2012,07
1401,GLOBEXCORPORATION,RU,multimedia,179,2012,07
1402,GLOBEXCORPORATION,RU,video,760,2012,07
1403,GLOBEXCORPORATION,RU,article,477,2012,08
1404,GLOBEXCORPORATION,RU,author,1,2012,08
1405,GLOBEXCORPORATION,RU,edition,194,2012,08
1406,GLOBEXCORPORATION,RU,link,76,2012,08
1407,GLOBEXCORPORATION,RU,multimedia,186,2012,08
1408,GLOBEXCORPORATION,RU,video,785,2012,08
1409,GLOBEXCORPORATION,RU,article,387,2012,09
1410,GLOBEXCORPORATION,RU,author,2,2012,09
1411,GLOBEXCORPORATION,RU,edition,220,2012,09
1412,GLOBEXCORPORATION,RU,link,44,2012,09
1413,GLOBEXCORPORATION,RU,multimedia,197,2012,09
1414,GLOBEXCORPORATION,RU,video,785,2012,09
1415,GLOBEXCORPORATION,RU,article,442,2012,10
1416,GLOBEXCORPORATION,RU,author,1,2012,10
1417,GLOBEXCORPORATION,RU,edition,247,2012,10
1418,GLOBEXCORPORATION,RU,link,55,2012,10
1419,GLOBEXCORPORATION,RU,multimedia,262,2012,10
1420,GLOBEXCORPORATION,RU,video,848,2012,10
1421,GLOBEXCORPORATION,RU,article,421,2012,11
1422,GLOBEXCORPORATION,RU,edition,228,2012,11
1423,GLOBEXCORPORATION,RU,link,59,2012,11
1424,GLOBEXCORPORATION,RU,multimedia,215,2012,11
1425,GLOBEXCORPORATION,RU,video,767,2012,11
1426,GLOBEXCORPORATION,RU,article,403,2012,12
1427,GLOBEXCORPORATION,RU,author,3,2012,12
1428,GLOBEXCORPORATION,RU,edition,202,2012,12
1429,GLOBEXCORPORATION,RU,link,50,2012,12
1430,GLOBEXCORPORATION,RU,multimedia,229,2012,12
1431,GLOBEXCORPORATION,RU,video,763,2012,12
1432,GLOBEXCORPORATION,RU,article,415,2013,01
1433,GLOBEXCORPORATION,RU,edition,246,2013,01
1434,GLOBEXCORPORATION,RU,link,58,2013,01
1435,GLOBEXCORPORATION,RU,multimedia,209,2013,01
1436,GLOBEXCORPORATION,RU,video,790,2013,01
1437,GLOBEXCORPORATION,RU,article,398,2013,02
1438,GLOBEXCORPORATION,RU,edition,215,2013,02
1439,GLOBEXCORPORATION,RU,link,40,2013,02
1440,GLOBEXCORPORATION,RU,multimedia,212,2013,02
1441,GLOBEXCORPORATION,RU,video,750,2013,02
1442,GLOBEXCORPORATION,RU,article,455,2013,03
1443,GLOBEXCORPORATION,RU,edition,228,2013,03
1444,GLOBEXCORPORATION,RU,link,41,2013,03
1445,GLOBEXCORPORATION,RU,multimedia,201,2013,03
1446,GLOBEXCORPORATION,RU,page,1,2013,03
1447,GLOBEXCORPORATION,RU,video,777,2013,03
1448,GLOBEXCORPORATION,RU,article,472,2013,04
1449,GLOBEXCORPORATION,RU,author,1,2013,04
1450,GLOBEXCORPORATION,RU,edition,218,2013,04
1451,GLOBEXCORPORATION,RU,link,45,2013,04
1452,GLOBEXCORPORATION,RU,multimedia,160,2013,04
1453,GLOBEXCORPORATION,RU,page,2,2013,04
1454,GLOBEXCORPORATION,RU,program,3,2013,04
1455,GLOBEXCORPORATION,RU,video,761,2013,04
1456,GLOBEXCORPORATION,RU,article,406,2013,05
1457,GLOBEXCORPORATION,RU,edition,255,2013,05
1458,GLOBEXCORPORATION,RU,link,69,2013,05
1459,GLOBEXCORPORATION,RU,multimedia,167,2013,05
1460,GLOBEXCORPORATION,RU,page,1,2013,05
1461,GLOBEXCORPORATION,RU,video,756,2013,05
1462,GLOBEXCORPORATION,RU,article,460,2013,06
1463,GLOBEXCORPORATION,RU,edition,227,2013,06
1464,GLOBEXCORPORATION,RU,frontpage,1,2013,06
1465,GLOBEXCORPORATION,RU,link,46,2013,06
1466,GLOBEXCORPORATION,RU,multimedia,213,2013,06
1467,GLOBEXCORPORATION,RU,page,1,2013,06
1468,GLOBEXCORPORATION,RU,program,1,2013,06
1469,GLOBEXCORPORATION,RU,video,679,2013,06
1470,GLOBEXCORPORATION,RU,article,530,2013,07
1471,GLOBEXCORPORATION,RU,edition,244,2013,07
1472,GLOBEXCORPORATION,RU,link,57,2013,07
1473,GLOBEXCORPORATION,RU,multimedia,227,2013,07
1474,GLOBEXCORPORATION,RU,page,1,2013,07
1475,GLOBEXCORPORATION,RU,video,881,2013,07
1476,GLOBEXCORPORATION,RU,article,478,2013,08
1477,GLOBEXCORPORATION,RU,edition,192,2013,08
1478,GLOBEXCORPORATION,RU,link,38,2013,08
1479,GLOBEXCORPORATION,RU,multimedia,209,2013,08
1480,GLOBEXCORPORATION,RU,program,1,2013,08
